table	source	line	evidence_id	technical_description	business_description	description_source	validation_status	owner_domain	lifecycle	pii	active_status	read_references	write_references	usage_status
tmp_form506	.data_base/asgard.sql	41537	DB-TABLE-4DDAE2B27D97D5	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_regularizacion	.data_base/asgard.sql	41549	DB-TABLE-E440FC8513184C	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene escrituras observadas sin lecturas directas en la evidencia disponible; revisar si es staging, log o tabla consumida indirectamente.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	LIKELY_PERSONAL_OR_SENSITIVE	UNKNOWN	0	1	USED
tmp_tributos	.data_base/asgard.sql	41619	DB-TABLE-0BC5A64E420404	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_form506	.data_base/asgard.sql	41634	DB-TABLE-9EF8338967E592	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_regularizacion	.data_base/asgard.sql	41646	DB-TABLE-2DD16366DD7620	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene escrituras observadas sin lecturas directas en la evidencia disponible; revisar si es staging, log o tabla consumida indirectamente.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	LIKELY_PERSONAL_OR_SENSITIVE	UNKNOWN	0	1	USED
tmp_tributos	.data_base/asgard.sql	41714	DB-TABLE-B9AE301AEEEB49	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_form506	.data_base/asgard.sql	41729	DB-TABLE-E99ABAD80AEC12	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_regularizacion	.data_base/asgard.sql	41742	DB-TABLE-49CE64F2C47289	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene escrituras observadas sin lecturas directas en la evidencia disponible; revisar si es staging, log o tabla consumida indirectamente.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	LIKELY_PERSONAL_OR_SENSITIVE	UNKNOWN	0	1	USED
tmp_resumenoperaciones	.data_base/asgard.sql	41810	DB-TABLE-5B1153DE6D1B5F	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene escrituras observadas sin lecturas directas en la evidencia disponible; revisar si es staging, log o tabla consumida indirectamente.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	LIKELY_PERSONAL_OR_SENSITIVE	UNKNOWN	0	1	USED
TMP_SALDOINICIAL	.data_base/asgard.sql	42016	DB-TABLE-86E4D919BF7220	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio transversal: Tabla transversal o legacy sin prefijo funcional inequivoco. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	transversal	DOMAIN_ENTITY_OR_LEGACY	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_totalfactura	.data_base/asgard.sql	42169	DB-TABLE-1ABB5D95F0B163	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa factura o documento economico/comercial. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_totalplanilla	.data_base/asgard.sql	42188	DB-TABLE-31E9BA38584D6A	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa planilla o documento operativo/financiero generado. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_totalplanillaagrupada	.data_base/asgard.sql	42205	DB-TABLE-27F617106B2347	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa planilla o documento operativo/financiero generado. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_totalnotas	.data_base/asgard.sql	42227	DB-TABLE-1A614AC2219BF9	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_totalnotasagrupada	.data_base/asgard.sql	42249	DB-TABLE-7F8E946FF21F40	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosfacturas	.data_base/asgard.sql	42272	DB-TABLE-421C433DDD307C	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosfacturasagrupadas	.data_base/asgard.sql	42288	DB-TABLE-79E6E1F6BD525F	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosplanillas	.data_base/asgard.sql	42304	DB-TABLE-29E4799B680B55	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa planilla o documento operativo/financiero generado. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosplanillasagrupadas	.data_base/asgard.sql	42320	DB-TABLE-50D527AB84D730	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa planilla o documento operativo/financiero generado. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosdebitos	.data_base/asgard.sql	42336	DB-TABLE-BD64BDDC943376	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosdebitosagrupadas	.data_base/asgard.sql	42357	DB-TABLE-0819AA9054763D	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_incobrablesfacturas	.data_base/asgard.sql	42375	DB-TABLE-7E8F25463FC95C	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa facturas o documentos economicos/comerciales, factura o documento economico/comercial. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_incobrablesplanillas	.data_base/asgard.sql	42390	DB-TABLE-12DBB0AD6BFA34	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa planilla o documento operativo/financiero generado. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_incobrablesdebitos	.data_base/asgard.sql	42405	DB-TABLE-614975E68FA549	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_cobrosdesglosado	.data_base/asgard.sql	42424	DB-TABLE-BC3282A5612D6A	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_saldo_actual	.data_base/asgard.sql	42679	DB-TABLE-FEDE527BF90A73	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_saldo_1_5	.data_base/asgard.sql	42694	DB-TABLE-38C5A0BB246E33	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_saldo_5_30	.data_base/asgard.sql	42709	DB-TABLE-D79AD3F90A044B	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_saldo_30_60	.data_base/asgard.sql	42724	DB-TABLE-F1D8C293CBB41F	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_saldo_60	.data_base/asgard.sql	42739	DB-TABLE-D2970F83717C6F	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	UNKNOWN_OR_BUSINESS_DATA	UNKNOWN	1	1	USED
tmp_operacionestransito	.data_base/asgard.sql	42756	DB-TABLE-F0B037160F5446	Physical table declared in .data_base/asgard.sql	Tabla candidata del dominio tmp: Tabla temporal o staging usada para calculos, reportes, importaciones o procesos intermedios. Por su nombre agrupa entidad o catalogo legacy cuyo significado debe confirmarse por uso en codigo y datos. Tiene lectura y escritura observada, por lo que probablemente participa en un flujo transaccional activo.	SEMANTIC_REVERSE_ENGINEERING_CANDIDATE	SEMANTIC_INFERENCE_REVIEW_REQUIRED	tmp	TEMPORARY_OR_STAGING	LIKELY_PERSONAL_OR_SENSITIVE	UNKNOWN	1	1	USED
